epoch;loss;sparse_categorical_accuracy;val_loss;val_sparse_categorical_accuracy
4;2.189943790435791;0.2565000057220459;2.1612908840179443;0.3075999915599823
5;2.1856849193573;0.2604166567325592;2.155164957046509;0.31679999828338623
6;2.1816368103027344;0.26506665349006653;2.149772882461548;0.3237000107765198
7;2.177539348602295;0.26998332142829895;2.1484289169311523;0.33309999108314514
8;2.1759955883026123;0.2722499966621399;2.1424880027770996;0.34040001034736633
9;2.1716980934143066;0.279366672039032;2.1420960426330566;0.34860000014305115
0;2.2132627964019775;0.2282666712999344;2.0469248294830322;0.4472000002861023
1;2.0626220703125;0.3883666694164276;1.9105095863342285;0.5819000005722046
2;1.9982117414474487;0.4864666759967804;1.8615930080413818;0.6399000287055969
3;1.9589993953704834;0.5153499841690063;1.8243767023086548;0.6488000154495239
4;1.938667893409729;0.524399995803833;1.8059746026992798;0.6603999733924866
5;1.9257688522338867;0.5355833172798157;1.7968049049377441;0.6696000099182129
6;1.9190593957901;0.54339998960495;1.7858552932739258;0.6868000030517578
7;1.9069770574569702;0.5571333169937134;1.7739524841308594;0.6973999738693237
8;1.8997200727462769;0.5637833476066589;1.7584047317504883;0.710099995136261
9;1.8912298679351807;0.5717499852180481;1.7509193420410156;0.7200999855995178
0;2.0991365909576416;0.36524999141693115;1.8057613372802734;0.6801000237464905
1;1.863122820854187;0.6027833223342896;1.6873209476470947;0.7792999744415283
2;1.7907965183258057;0.671750009059906;1.6488878726959229;0.8148000240325928
3;1.7614459991455078;0.6989166736602783;1.6391021013259888;0.823199987411499
4;1.7457730770111084;0.7141333222389221;1.6278352737426758;0.8309999704360962
5;1.72428297996521;0.7453833222389221;1.5992578268051147;0.8820000290870667
6;1.7003092765808105;0.7798166871070862;1.5743658542633057;0.9068999886512756
7;1.6788204908370972;0.798966646194458;1.5614802837371826;0.9169999957084656
8;1.6634764671325684;0.8106333613395691;1.5475949048995972;0.9240999817848206
9;1.6516624689102173;0.819016695022583;1.5402629375457764;0.9283999800682068
0;1.9612705707550049;0.5080333352088928;1.717552900314331;0.745199978351593
1;1.7370901107788086;0.7278833389282227;1.6937142610549927;0.7664999961853027
2;1.6606568098068237;0.8039000034332275;1.5962011814117432;0.8650000095367432
3;1.624772548675537;0.8379499912261963;1.590340495109558;0.8712000250816345
4;1.6134734153747559;0.8491500020027161;1.5839133262634277;0.8765000104904175
5;1.5754566192626953;0.8879500031471252;1.5159456729888916;0.946399986743927
6;1.539209008216858;0.9240999817848206;1.5002013444900513;0.9609000086784363
7;1.5301271677017212;0.9322666525840759;1.4988107681274414;0.9627000093460083
8;1.5255138874053955;0.9370499849319458;1.4962178468704224;0.9649999737739563
9;1.5207723379135132;0.9416000247001648;1.494929313659668;0.9660999774932861
0;1.821709394454956;0.6495833396911621;1.5240610837936401;0.9381999969482422
1;1.5403943061828613;0.9246666431427002;1.5052974224090576;0.9573000073432922
2;1.5175437927246094;0.9458833336830139;1.490665316581726;0.9707000255584717
3;1.5091838836669922;0.9535833597183228;1.488233208656311;0.9729999899864197
4;1.5020939111709595;0.9604833126068115;1.4859243631362915;0.9764999747276306
5;1.4983516931533813;0.9637666940689087;1.4843525886535645;0.9771999716758728
6;1.4937183856964111;0.9682833552360535;1.4807965755462646;0.9815999865531921
7;1.491642951965332;0.9702500104904175;1.4803190231323242;0.9807999730110168
8;1.490578532218933;0.9713166952133179;1.4834684133529663;0.978600025177002
9;1.487739086151123;0.974049985408783;1.47933828830719;0.982200026512146
0;1.8199421167373657;0.6417833566665649;1.5996575355529785;0.8597999811172485
1;1.5419864654541016;0.920366644859314;1.492906928062439;0.968999981880188
2;1.4975699186325073;0.9647166728973389;1.4850592613220215;0.9768999814987183
3;1.4902150630950928;0.9719666838645935;1.489951491355896;0.9714000225067139
4;1.4875739812850952;0.9739999771118164;1.4785985946655273;0.9819999933242798
5;1.4842609167099;0.9775166511535645;1.4788891077041626;0.982699990272522
6;1.4821598529815674;0.979283332824707;1.477336049079895;0.9843000173568726
7;1.4804619550704956;0.98089998960495;1.479169249534607;0.982200026512146
8;1.4792512655258179;0.9821666479110718;1.4761900901794434;0.9851999878883362
9;1.478348731994629;0.9830999970436096;1.4758270978927612;0.9854000210762024
