epoch;loss;sparse_categorical_accuracy;val_loss;val_sparse_categorical_accuracy
9;1.519718050956726;0.9423166513442993;1.4943236112594604;0.9667999744415283
0;2.0325796604156494;0.42498332262039185;1.772716999053955;0.6739000082015991
1;1.7776075601577759;0.6829833388328552;1.6895142793655396;0.7717999815940857
2;1.710051417350769;0.7597833275794983;1.6163181066513062;0.8417999744415283
3;1.6500977277755737;0.8129833340644836;1.5334762334823608;0.9333000183105469
4;1.5959960222244263;0.8725333213806152;1.5211613178253174;0.9424999952316284
5;1.5735280513763428;0.8916000127792358;1.5217949151992798;0.9401000142097473
6;1.566667914390564;0.8972333073616028;1.5096497535705566;0.9519000053405762
7;1.5587055683135986;0.9053000211715698;1.5043535232543945;0.9567000269889832
8;1.5528591871261597;0.9101333618164062;1.4992932081222534;0.9627000093460083
9;1.5473790168762207;0.9156500101089478;1.498439073562622;0.9628999829292297
0;2.068955183029175;0.38784998655319214;1.8651765584945679;0.5792999863624573
1;1.857200026512146;0.6000666618347168;1.7270532846450806;0.7379999756813049
2;1.7723008394241333;0.6995000243186951;1.675263524055481;0.8048999905586243
3;1.7109042406082153;0.7745333313941956;1.559417724609375;0.921999990940094
4;1.6549088954925537;0.8181833624839783;1.532480239868164;0.9344000220298767
5;1.6314806938171387;0.836899995803833;1.5217456817626953;0.9424999952316284
6;1.6201943159103394;0.8463500142097473;1.5145248174667358;0.9476000070571899
7;1.612199068069458;0.8532000184059143;1.5139621496200562;0.948199987411499
8;1.6084940433502197;0.8557500243186951;1.5079398155212402;0.9538000226020813
9;1.6062215566635132;0.8573833107948303;1.5128679275512695;0.9487000107765198
0;2.1454508304595947;0.2957499921321869;1.8591419458389282;0.6144999861717224
1;1.9449313879013062;0.5108500123023987;1.7670749425888062;0.7268999814987183
2;1.9003520011901855;0.5757166743278503;1.741121530532837;0.7451000213623047
3;1.8757706880569458;0.591949999332428;1.7092472314834595;0.7609999775886536
4;1.8485780954360962;0.6177666783332825;1.6387115716934204;0.836899995803833
5;1.810453176498413;0.6545666456222534;1.614953637123108;0.8510000109672546
6;1.7902154922485352;0.6731833219528198;1.603102445602417;0.861299991607666
7;1.783469319343567;0.6784499883651733;1.6059945821762085;0.8561999797821045
8;1.7717301845550537;0.6932666897773743;1.6074104309082031;0.8646000027656555
9;1.7426364421844482;0.7251166701316833;1.559423804283142;0.9072999954223633
0;2.16361141204834;0.2763666808605194;1.8377796411514282;0.6967999935150146
1;1.9455211162567139;0.5273833274841309;1.6146950721740723;0.8654000163078308
2;1.850674033164978;0.6303499937057495;1.5649845600128174;0.9071999788284302
3;1.820149302482605;0.6582499742507935;1.5420289039611816;0.9243000149726868
4;1.797291874885559;0.6761833429336548;1.5414037704467773;0.9258999824523926
5;1.7841148376464844;0.6857166886329651;1.5306466817855835;0.9361000061035156
6;1.7685648202896118;0.7008500099182129;1.532699465751648;0.932200014591217
7;1.759425401687622;0.7078999876976013;1.529984951019287;0.9333000183105469
8;1.7455809116363525;0.720300018787384;1.521744966506958;0.9408000111579895
9;1.7463016510009766;0.7172333598136902;1.5190060138702393;0.9442999958992004
0;2.2162041664123535;0.2154666632413864;1.9395060539245605;0.52920001745224
1;2.058561086654663;0.38401666283607483;1.8664474487304688;0.5997999906539917
2;2.012908935546875;0.44386667013168335;1.8322044610977173;0.6990000009536743
3;1.9914344549179077;0.4700999855995178;1.7977319955825806;0.7312999963760376
4;1.977595329284668;0.4812000095844269;1.783206820487976;0.7389000058174133
5;1.9643969535827637;0.4955500066280365;1.7692484855651855;0.7391999959945679
6;1.9540197849273682;0.5021833181381226;1.771963119506836;0.7333999872207642
7;1.9515964984893799;0.5039666891098022;1.7772693634033203;0.7156000137329102
8;1.9449368715286255;0.510699987411499;1.749009132385254;0.7398999929428101
9;1.9376232624053955;0.5217166543006897;1.696751594543457;0.8054999709129333
0;2.2660763263702393;0.1518000066280365;2.0633246898651123;0.4966000020503998
1;2.1727538108825684;0.25023332238197327;1.9265004396438599;0.6100000143051147
2;2.133155584335327;0.31476667523384094;1.8626776933670044;0.7114999890327454
3;2.116816759109497;0.33649998903274536;1.8254613876342773;0.7276999950408936
4;2.1033661365509033;0.3496333360671997;1.7958484888076782;0.7516999840736389
5;2.09210467338562;0.36024999618530273;1.7884796857833862;0.751800000667572
6;2.0862059593200684;0.3651166558265686;1.7746212482452393;0.7529000043869019
7;2.081026315689087;0.37105000019073486;1.7731741666793823;0.754800021648407
8;2.074284791946411;0.3788333237171173;1.7575218677520752;0.761900007724762
9;2.066976547241211;0.38670000433921814;1.7575609683990479;0.7612000107765198
0;2.3007419109344482;0.11598332971334457;2.2976651191711426;0.19760000705718994
1;2.2860007286071777;0.15434999763965607;2.2524468898773193;0.40310001373291016
2;2.2696361541748047;0.16833333671092987;2.1850218772888184;0.4366999864578247
3;2.257037401199341;0.17746666073799133;2.091064214706421;0.4690000116825104
4;2.247971534729004;0.18511666357517242;2.043224334716797;0.5008000135421753
5;2.242384910583496;0.19126667082309723;2.0316662788391113;0.4909000098705292
6;2.236815929412842;0.19474999606609344;2.0249288082122803;0.4853000044822693
7;2.2327961921691895;0.1987999975681305;1.9885945320129395;0.5194000005722046
8;2.231508493423462;0.1995999962091446;1.983689785003662;0.5406000018119812
9;2.229119062423706;0.2034333348274231;2.010704517364502;0.49880000948905945
